Word,Count
rectilinear,1
polar,4
surfaced,1
visualiz,1
sampled,2
restrictive,1
inconvenient,1
triangulationbased,1
draws,2
npravelr,4
axscatterx,7
cz,1
leaves,2
axplottrisurf,3
triangles,2
formed,2
adjacent,2
triangulated,2
triangulation,6
mbius,9
paper,7
glued,1
halftwist,1
topo,1
logically,1
appearances,1
parameterization,4
intrinsic,6
rotations,3
happening,2
phi,1
recollection,1
trigonometry,1
derive,1
ding,1
xyz,1
radius,3
npcosphi,1
npravelw,2
npsinphi,1
triangulate,1
matplotlibtri,1
tri,1
npraveltheta,1
tritriangles,1
linewidths,1
axsetzlim,1
live,5
solutions,1
leaflet,1
intensive,3
virtual,1
toolbelts,1
mpltoolkitsbasemap,2
pil,1
pillow,3
basemapprojection,11
ortho,2
mbluemarble,1
bluemarble,3
earth,5
globe,5
mere,1
tioning,1
spherical,4
zoom,2
etopo,3
topographical,1
land,3
ocean,3
ground,1
lcc,4
widthe,4
heighte,4
metoposcale,1
plttextx,1
glimpse,1
ples,3
desire,1
oure,1
flat,4
distorting,1
continuity,1
human,2
dozen,2
referenced,1
longitude,7
latitude,11
chain,3
drawmap,5
shadedrelief,3
mshadedrelief,3
scalescale,1
lats,2
longs,1
mdrawparallels,1
lons,1
mdrawmeridians,1
latlines,1
chaintup,2
tup,2
latsitems,1
lonlines,2
lonsitems,1
alllines,2
chainlatlines,1
linesetlinestyle,1
cylindrical,8
equatorial,1
extreme,5
tortions,1
poles,4
cylindri,1
conservation,1
distortion,2
equidistant,3
jection,2
meridians,3
mercator,1
projectionmerc,1
cylin,1
drical,1
equalarea,5
projectioncea,1
cyl,3
llcrnrlat,3
urcrnrlat,3
llcrnrlon,3
urcrnrlon,3
gitude,1
lowerleft,1
llcrnr,1
upperright,1
urcrnr,1
pseudocylindrical,5
relax,2
requirement,2
projec,2
mollweide,2
projectionmoll,1
elliptical,2
arcs,1
distortions,1
patches,20
projectionsinu,1
robinson,1
projectionrobin,1
moll,1
molleweide,1
central,4
longi,1
tude,1
photographed,1
orthographic,4
projectionortho,1
viewer,1
perspectivebased,1
gnomonic,1
projectiongnom,1
stereographic,1
projectionstere,1
conic,9
cone,3
unrolled,1
distorted,2
lambert,2
conformal,2
projectionlcc,1
parallels,1
wellrepresented,1
decreasing,1
projectioneqdc,1
albers,3
jectionaea,1
medium,1
mapbased,1
advantages,4
disadvan,1
tages,1
subculture,1
geoviz,1
geeks,1
argue,1
fervently,1
projecting,2
drawparallels,2
drawmeridians,2
borders,2
physical,2
continents,2
oceans,2
lakes,2
rivers,2
political,2
counties,1
bodies,1
water,1
drawcoastlines,1
continental,1
coast,2
drawlsmask,1
drawmapboundary,1
boundary,7
drawrivers,1
fillcontinents,1
drawcountries,1
country,1
drawstates,1
drawcounties,1
county,1
drawgreatcircle,2
drawmapscale,1
wholeglobe,1
nasa,2
blue,3
marble,1
shaded,3
warpimage,1
userprovided,1
boundarybased,1
crude,1
landsea,1
highresolution,3
scotlands,1
beautiful,1
isle,1
skye,1
located,1
kilometers,1
res,2
gnom,1
axaxi,2
mfillcontinents,2
colorffddcc,1
lakecolor,1
ddeeff,4
mdrawmapboundary,3
fillcolor,3
mdrawcoastlines,5
axisettitle,5
formatres,1
lowresolution,2
coastlines,4
border,1
experimentation,1
route,1
ety,1
seat,1
tle,1
latlon,3
latitudes,1
longitudes,1
projected,16
contourf,1
pcolor,1
pcolormesh,2
pseudocolor,1
irregularregular,1
meshes,1
quiver,1
vectors,14
barbs,2
wind,1
demonstrated,1
citieslatdvalues,1
citieslongdvalues,1
mdrawcountries,3
mdrawstates,1
mscatterlon,1
latlontrue,3
cmapreds,1
labelrlogrm,1
sa,1
labelstra,1
settled,1
clustered,2
los,1
angeles,1
san,1
francisco,1
highways,1
valley,1
avoiding,1
mountainous,1
vortex,1
climatic,1
goddard,1
stud,1
ies,1
gis,1
httpdatagissnasagovpubgistempgistempncgz,1
gistempncgz,1
netcdf,5
datasetgistempnc,1
readings,1
inin,1
dateindex,2
timeindex,2
datavariables,4
anomaly,4
tempanomaly,3
mesh,1
neutral,1
contrasting,1
lightly,1
mpcolormesh,1
cmaprdbur,1
colorlightgray,1
plttitlejanuary,1
labeltemperature,1
paints,2
localized,1
anomalies,1
hap,1
pened,1
colder,1
warmer,1
recorded,3
proven,2
incredibly,2
avid,1
admit,1
complaints,1
circa,1
visualiza,3
predated,1
intelligently,1
lib,2
sane,1
highlevel,3
integrates,1
addressing,5
seamlessly,1
quo,1
randomwalk,1
npcumsumrngrandn,1
pltlegendabcdef,2
stcentury,1
overwrite,1
superior,1
ah,1
fitting,15
tributions,2
columnsx,1
plthistdatacol,1
snskdeplot,1
snskdeplotdatacol,1
shadetrue,3
estimates,2
distplot,1
snsdistplot,3
datax,1
datay,1
kdeplot,1
snskdeplotdata,1
marginal,2
snsjointplot,7
snsaxesstyle,8
kindkde,1
jointplot,2
hexagonally,1
kindhex,3
correlations,3
against,1
demo,1
irishead,2
sepallength,2
sepalwidth,2
petallength,2
petalwidth,2
setosa,11
snspairplot,3
huespecies,4
faceted,6
facetgrid,1
restaurant,1
receive,1
tipshead,1
totalbill,4
tip,3
smoker,1
tipstippct,1
tipstip,1
tipstotalbill,1
snsfacetgrid,1
rowsex,1
coltime,1
margintitles,1
gridmapplthist,1
tippct,1
binsnplinspace,1
styleticks,1
snsfactorplot,4
datatips,3
kindbox,1
gsetaxislabels,1
bill,1
kindreg,1
dataplanets,2
kindcount,2
gsetxticklabels,1
discovery,1
huemethod,1
orderrange,1
gsetylabels,1
fullscale,1
github,1
downloa,1
scraping,2
ryan,1
mitchell,1
httpsrawgithubusercontentcomjakevdpmarathondata,1
mastermarathondatacsv,1
marathondatacsv,2
dtypes,1
datadtypes,2
converter,1
converttime,1
mapint,1
ssplit,1
pddatetools,1
hoursh,1
minutesm,1
secondss,1
converters,1
splitconverttime,1
finalconverttime,1
timedeltans,2
datasplitsec,2
datasplitastypeint,1
datafinalsec,2
datafinalastypeint,1
splitsec,5
finalsec,5
gaxjoint,1
plotnplinspace,1
halfmarathon,1
fin,1
ishing,1
someones,1
lie,4
ran,5
perfectly,6
steady,1
pace,1
competitively,1
oppositerun,1
dur,1
raceare,1
negativesplit,3
race,3
measures,6
degree,26
runner,2
negativesplits,1
positivesplits,1
datasplitfrac,2
splitfrac,6
kdefalse,1
pltaxvline,1
colork,2
fractions,3
completed,1
halves,1
sumdatasplitfrac,1
participants,2
correlation,1
ables,2
pairgrid,1
snspairgrid,1
varsage,1
huegender,2
paletterdbur,1
gmappltscatter,1
gaddlegend,1
correlate,2
runners,4
mara,1
panacea,1
ills,1
histo,3
snskdeplotdatasplitfrac,2
datagenderm,1
labelmen,1
datagenderw,1
labelwomen,1
pltxlabelsplitfrac,1
suss,1
whats,4
violin,5
snsviolinplot,2
palettelightblue,2
lightpink,2
dataagedec,1
dataagemaplambda,1
agedec,2
datagender,2
stylenone,1
splittrue,1
innerquartile,1
overdensity,1
yearold,1
outperform,1
estimating,1
handful,2
regplot,1
snslmplotfinalsec,1
colgender,1
scatterkws,1
dictcolorc,1
gmappltaxhline,1
elite,1
liberal,1
thons,1
linked,2
hundreds,1
inspect,3
booklength,1
ben,1
prominent,1
bokeh,4
frontend,2
capable,2
streaming,1
js,1
plotly,4
eponymous,1
simi,2
lar,4
startup,1
receiv,1
vispy,2
actively,1
target,26
opengl,1
processors,1
stunning,1
vega,1
vegalite,1
declarative,1
ref,1
erence,1
mature,1
excited,1
fests,1
inference,1
pill,1
solved,1
reality,1
approached,1
firm,1
grasp,2
concepts,9
bias,7
overfitting,15
underfitting,4
necessitates,1
techni,3
nor,3
goals,1
workshops,1
occasions,1
workshop,1
instructors,1
feedback,1
isnt,1
gorized,1
subfield,1
artificial,1
intelligence,1
categorization,1
misleading,1
brush,1
study,1
arose,1
fray,1
tunable,4
observed,7
sidered,1
predict,30
newly,1
philosophical,1
digression,1
regarding,4
modelbased,1
exhibited,1
brain,1
categorizations,1
categorized,2
subdivi,1
letting,1
speak,1
socalled,2
semisupervised,3
classify,6
unlabeled,6
resented,1
assumption,7
separates,2
trained,12
stage,1
predic,1
classifica,4
discriminatory,1
normalized,5
phrases,3
viagra,1
nigerian,1
prince,1
inspection,2
representative,2
emails,2
wellconstructed,2
millions,2
textbased,1
contrast,6
tinuous,2
spatial,1
reasonable,2
galaxies,3
telescopein,1
galaxy,2
wavelengths,1
redshift,2
employ,1
photometric,1
inferring,2
illustrations,1
super,1
vised,2
clusters,54
fits,10
cluster,62
assumed,4
minimize,1
exercise,3
employed,1
ful,1
spectral,3
abstract,1
seeks,4
lowdimensional,4
qualities,2
ality,1
intrinsically,3
sionality,3
lowerdimensionality,1
presents,3
extracted,2
latent,1
detect,4
challenge,4
manageable,2
princi,2
pal,1
needless,1
lowerdimensional,3
characterized,1
streamlined,3
uniformity,1
stand,1
covering,4
understood,3
ronald,1
fisher,1
likewise,1
nfeatures,7
vention,1
scikit,8
matrices,3
realvalued,1
discretevalued,1
classeslabels,1
ntargets,1
pri,2
marily,1
distinguishing,1
quantity,3
conveniently,1
xiris,3
irisdropspecies,1
xirisshape,1
yiris,2
irisspecies,1
yirisshape,1
properly,1
consistency,1
exposed,1
public,4
composition,1
tal,1
wherever,1
sensible,1
userspecified,1
instantiating,1
unsu,1
pervised,1
regressionthat,1
sklearnlinearmodel,7
linearregression,22
decided,1
intercept,11
preprocess,3
components,62
instantiation,1
motivate,2
instantiate,5
fitinter,1
cept,1
hyperparameter,5
fitintercept,4
linearregressioncopyxtrue,2
fitintercepttrue,3
njobs,2
normalizefalse,2
massage,1
modelfitx,17
modeldependent,1
modelcoef,2
modelintercept,2
slope,7
frequently,2
regards,1
clusions,1
interpreting,1
parame,5
ters,5
predicts,4
statsmodels,3
sake,2
coerce,1
feed,3
modelpredictxfit,4
efficacy,1
baseline,8
generative,31
proceeds,2
assuming,2
axisaligned,3
testing,4
traintestsplit,11
sklearncrossvalidation,10
xtrain,6
xtest,5
ytrain,12
ytest,17
randomstate,39
sklearnnaivebayes,6
gaussiannb,10
modelfitxtrain,4
ymodel,13
modelpredictxtest,4
accuracyscore,13
predicted,10
sklearnmetrics,12
topping,1
retains,1
eas,1
ier,1
ponent,2
componentsthat,1
sklearndecomposition,7
pcancomponents,4
modelfitxiris,2
modeltransform,1
lmplot,1
irispca,2
snslmplotpca,2
datairis,2
fitregfalse,2
separa,1
blobs,3
sklearnmixture,2
gmmncomponents,6
covariancetype,8
ygmm,2
modelpredictxiris,1
iriscluster,1
colcluster,1
recovered,1
mixing,2
versicolor,1
vir,1
ginica,1
expert,1
clues,1
observing,2
optical,4
identification,1
wild,6
locating,1
preformatted,1
digitsimagesshape,1
hundred,1
xticks,6
gridspeckw,5
dicthspace,5
axesflat,4
aximshowdigitsimagesi,3
strdigitstargeti,2
colorgreen,2
treating,1
featurethat,1
flattening,1
digitstarget,6
yshape,1
isofitdigitsdata,1
dataprojected,3
isotransform,1
pltscatterdataprojected,1
purple,2
ink,1
spectrum,1
fours,2
realizing,1
hats,2
eter,1
test,9
predictions,1
gone,1
wrong,2
confusionmatrix,10
snsheatmapmat,1
squaretrue,5
annottrue,5
cbarfalse,5
pltxlabelpredicted,1
pltylabeltrue,1
misclassifications,1
classifier,46
mislabeled,3
twos,1
misclassified,1
eights,2
characteristics,5
incorrect,3
strymodeli,1
ytesti,2
ymodeli,1
optimally,1
sentation,1
importinstantiatefitpredict,1
armed,1
validate,2
thisthe,1
hyperparametersare,1
pitfalls,1
hyper,3
prediction,14
holdout,10
crossvalidation,38
irisdata,1
iristarget,1
nneighbors,3
sklearnneighbors,2
kneighborsclassifier,2
train,11
modelpredictx,6
score,41
truly,1
measuring,1
gathered,1
funda,2
flaw,1
trains,1
instancebased,1
stores,2
trived,1
trainsize,1
disadvantage,3
contribute,2
prob,1
lemsespecially,1
twofold,3
trials,3
alternately,1
ypredictx,3
scores,12
expand,2
folds,2
datafor,2
depiction,3
fivefold,2
crossvalscore,8
cv,5
iterators,1
ule,1
leaveoneout,5
cvleaveoneout,2
lenx,2
successful,3
unsuccessful,2
scoresmean,1
importance,1
underperforming,1
complicatedmore,1
complicatedless,1
gather,3
counterintuitive,1
worse,3
practitioners,1
sweet,1
spot,1
highbias,5
highvariance,5
straightline,6
underfit,4
saying,2
highorder,1
polynomial,32
accurately,1
reflective,3
overfit,4
yvalue,1
diagrams,1
redlighter,1
coefficient,2
determination,2
perfect,3
complexity,18
behave,2
everywhere,1
predictor,1
unseen,2
schematic,2
tuning,7
yaxb,1
cubic,1
abcd,1
yaxbxcxd,1
processor,1
sklearnpreprocessing,4
polynomialfeatures,9
sklearnpipeline,5
makepipeline,15
polynomialregression,8
makedata,6
err,4
rseed,12
xravel,1
rngrandnn,1
pltscatterxravel,4
degreefitx,1
ypredictxtest,3
pltplotxtestravel,3
labeldegree,1
formatdegree,2
pltlegendlocbest,3
nonnegative,1
progress,2
validationcurve,4
nience,1
sklearnlearningcurve,2
trainscore,2
valscore,2
polynomialfeaturesdegree,4
pltplotdegree,6
npmediantrainscore,3
labeltraining,3
npmedianvalscore,3
labelvalidation,3
pltxlabeldegree,2
pltylabelscore,2
monotonically,1
improving,3
increased,1
reaches,3
thirdorder,1
lim,3
fitx,9
pltaxislim,3
crossvalidated,2
valida,1
pltlegendloclower,1
fainter,1
seriously,1
datathe,1
vali,1
dation,1
trainingvalidation,1
respect,2
decrease,2
cross,5
qualitatively,3
notable,1
convergence,4
converged,8
ninthorder,1
learningcurve,2
trainlc,1
vallc,2
trainsizes,1
axiplotn,2
npmeantrainlc,1
npmeanvallc,1
axihlinesnpmeantrainlc,1
axisetylim,1
axisetxlim,1
axisetxlabel,1
axisetylabel,2
axilegendlocbest,1
lowcomplexity,1
highcomplexity,1
diagnostic,1
responds,1
plicated,1
indicated,4
expense,2
converge,2
dependence,3
surfaces,1
maximizes,5
gridsearch,2
featuresnamely,1
telling,2
malize,1
gridsearchcv,13
meta,1
sklearngridsearch,5
paramgrid,4
linearregressionfitintercept,2
linearregressionnormalize,2
gridfitx,2
gridbestparams,3
gridbestestimator,3
holdtrue,1
tom,1
scoring,1
parallelize,1
randomized,11
estima,2
bestfit,5
complexflexible,1
talk,5
lessons,1
tidy,1
nfea,1
engi,2
neering,2
turning,1
torization,1
wellbehaved,1
nonnumerical,1
housing,1
rooms,6
neighborhood,8
queen,7
anne,5
wallingford,4
algebraic,1
mont,1
niche,1
jokes,1
onehot,2
absence,2
category,4
dictvector,1
izer,2
sklearnfeatureextraction,1
dictvectorizer,3
sparsefalse,1
vecfittransform,4
vecgetfeaturenames,1
neighborhoodfremont,1
neighborhoodqueen,1
neighborhoodwallingford,1
enco,1
sparsetrue,1
numpyint,2
compressed,2
sklearnpreprocessingonehotencoder,1
sklearnfeatureextractionfeaturehasher,1
social,1
horizon,4
tedium,1
learns,2
countvectorizer,3
sklearnfeatureextractiontext,3
recording,1
xtoarray,2
columnsvecgetfeaturenames,2
frequencyinverse,2
tfidf,4
tfidfvectorizer,4
extraction,9
scikitimage,4
transforming,4
includebias,2
polyfittransform,2
motivational,1
erful,1
imputa,1
applicationspecific,1
frequent,1
imputer,2
imp,1
imputerstrategy,2
impfittransform,1
fed,1
mations,1
impute,1
quadratic,2
printmodelpredictx,1
quickand,1
dirty,1
classifiers,10
bayess,3
theorem,3
equation,1
probabilities,6
probability,18
plfeatures,3
express,1
pfeatures,5
lpl,2
labelslets,1
lthen,1
posterior,6
plfeaturespfeatures,1
pl,1
li,1
hypothetical,1
simplifying,1
assumptions,8
assump,1
rough,3
approximation,3
makeblobs,13
clusterstd,8
cy,14
covariance,9
ellipses,4
likelihood,5
probable,1
sklearnnaivebayesgaussiannb,1
xnew,7
ynew,1
modelpredictxnew,1
pltscatterxnew,3
cynew,1
curved,2
classificationsin,1
formalism,1
predictproba,5
yprob,1
modelpredictproba,1
yprobround,1
casesespecially,1
largethis,1
detrimental,1
classified,1
newsgroups,1
corpus,3
fetchnewsgroups,4
datatargetnames,1
altatheism,1
compgraphics,3
composmswindowsmisc,1
compsysibmpchardware,1
compsysmachardware,1
compwindowsx,1
miscforsale,1
recautos,1
recmotorcycles,1
recsportbaseball,1
recsporthockey,1
scicrypt,1
scielectronics,1
scimed,1
scispace,3
socreligionchristian,3
talkpoliticsguns,1
talkpoliticsmideast,1
talkpoliticsmisc,1
talkreligionmisc,2
subsettrain,1
subsettest,1
printtraindata,1
dmcgeeuluhesoesthawaiiedu,1
don,1
mcgee,1
federal,2
hearing,1
originator,1
dmcgeeuluhe,1
school,1
rumor,1
madalyn,1
murray,1
ohare,1
atheist,1
eliminated,1
bible,1
prayer,1
schools,2
ago,1
fcc,1
petition,2
gospel,1
airways,1
she,1
campaigning,1
songs,1
mail,1
communications,1
commission,1
street,1
expressing,1
opposition,1
her,1
request,1
tent,1
attaches,1
multinomialnb,2
modelfittraindata,1
traintarget,1
modelpredicttestdata,1
testtarget,1
snsheatmapmatt,4
fmtd,4
traintargetnames,3
pltxlabeltrue,4
pltylabelpredicted,4
evidently,2
successfully,1
religion,1
chris,1
tianity,1
cool,1
predictcategory,4
traintrain,1
modelmodel,1
pred,2
modelpredicts,1
sending,1
payload,1
iss,1
islam,1
vs,18
atheism,1
weighted,2
stringent,2
interpretable,6
congratulations,1
wellseparated,1
sim,2
plest,1
extended,1
mathematics,3
coef,3
printmodel,2
howeverin,1
yaaxax,1
geometrically,1
hyperplane,1
regressions,3
visu,1
alize,1
npdotx,4
printmodelintercept,1
printmodelcoef,1
recovers,5
coefficients,10
planes,1
hyperplanes,1
trick,7
adapt,2
yaaxaxax,2
xxx,1
singledimensional,1
xnfnx,1
fn,1
fnxxn,1
linearity,1
coeffi,2
cients,2
transformer,4
plugged,1
cleanest,1
thdegree,1
polymodel,3
wave,1
predictxfit,2
thorder,1
vide,1
bases,5
scaled,1
reproduce,1
transformers,1
sklearnbase,3
baseestimator,8
transformermixin,2
gaussianfeatures,6
init,4
self,11
widthfactor,2
selfn,2
selfwidthfactor,2
staticmethod,1
gaussbasis,1
arg,1
npsumarg,1
fitself,3
ynone,1
spread,2
selfcenters,4
selfwidth,2
selfgaussbasis,1
gaussmodel,3
nomial,1
overfits,2
flex,1
ibility,1
basisplot,4
titlenone,1
axplotxfit,1
axsetxlabelx,1
ylabely,1
axplotmodelstepscenters,1
modelstepscoef,1
axsetxlabelbasis,1
ylabelcoefficient,1
xlim,10
amplitude,1
blow,1
cancel,1
problematic,1
limit,3
spikes,1
penalizing,1
penalty,5
ridge,10
tikhonov,2
penal,1
izing,1
norms,2
pn,2
penalized,1
ridgealpha,1
titleridge,1
responses,1
suppressed,1
efficientlyat,1
hardly,1
compu,2
tational,1
lasso,8
penaliz,1
sur,1
prisingly,1
geometric,1
preferentially,2
duplicating,1
lassoalpha,1
titlelasso,1
modeled,4
tunes,1
trips,1
bike,2
factorstemperature,1
daylight,5
hoursaffect,1
corridor,1
noaa,1
station,2
usw,1
stat,1
istical,1
fremonthourlycsv,1
countsresample,1
howsum,1
dailytotal,4
dailysumaxis,1
tue,5
thu,5
dailydaysi,1
dailyindexdayofweek,1
iastypefloat,1
differently,2
indica,1
tor,3
pandastseriesholiday,1
usfederalholidaycalendar,2
calholidays,1
dailyjoinpdseries,1
indexholidays,1
nameholiday,1
dailyholiday,1
ride,5
hoursofdaylight,1
nptannpradianslatitude,1
nptannpradiansaxis,1
npcosdays,1
npdegreesnparccos,1
npclipm,1
dailydaylighthrs,2
listmaphoursofdaylight,1
dailyindex,2
temperatures,2
deg,1
weathertmin,2
weathertmax,2
weathertemp,1
weatherprcp,2
weatherdry,1
astypeint,2
dailyjoinweatherprcp,1
dailyannual,1
dailyindexdays,1
dailyhead,1
holiday,4
daylighthrs,4
prcp,4
essen,1
dayspecific,1
intercepts,1
columnnames,1
dailycolumnnames,1
dailypredicted,1
plotalpha,1
evident,1
failed,1
atures,1
params,2
pdseriesmodelcoef,1
indexxcolumns,1
interpret,1
bootstrap,2
sklearnutils,1
npstdmodelfitresample,1
ycoef,1
estimated,1
printpddataframe,1
paramsround,1
errround,1
celsius,1
encourages,1
grab,3
accounted,2
modest,1
cold,2
disinclination,1
hot,2
tuesday,1
wednesdays,1
sunny,1
streak,1
svms,8
stats,1
clas,1
sification,1
probabilistically,1
mine,1
discriminative,6
divides,2
sklearndatasetssamplesgenerator,4
cmapautumn,10
separating,2
discrimi,1
separators,1
discriminate,1
zerowidth,1
coloraaaaaa,1
imum,1
svm,18
sklearnsvm,3
svc,7
svckernellinear,4
ce,3
svcc,4
cachesize,2
classweightnone,3
decisionfunctionshapenone,2
gammaauto,2
kernellinear,1
maxiter,3
probabilityfalse,2
randomstatenone,4
shrinkingtrue,2
tol,3
verbosefalse,2
plotsvcdecisionfunction,6
axnone,8
plotsupport,3
axgetxlim,2
axgetylim,2
npvstackxravel,1
yravelt,1
modeldecisionfunction,1
xyreshapexshape,1
axcontourx,1
colorsk,1
linestyles,1
axscattermodelsupportvectors,1
modelsupportvectors,3
facecolors,3
pivotal,1
supportvectors,1
success,1
tors,2
loss,3
plotsvm,3
xn,2
yn,1
zipax,2
influence,1
doubled,1
insensitivity,1
distant,2
ipywidgets,1
axfixednone,1
appen,2
dix,2
polynomials,1
ker,1
nels,1
linearly,5
separable,3
makecircles,2
clf,4
poorly,4
discrimination,1
lesson,1
clump,1
plotif,1
rotate,3
plotdelev,1
azim,2
yy,3
pltsubplotprojection,1
elevelev,1
azimazim,1
plotd,1
elev,2
azip,1
xfixedx,1
yfixedy,1
separation,2
trivially,1
sift,1
similarity,1
rela,3
tionship,1
strategyprojecting,1
dimensionsis,1
computationally,2
neat,1
implicitlythat,1
kernelized,4
rbf,1
svckernelrbf,2
clffitx,1
kernelrbf,1
pltscatterclfsupportvectors,1
clfsupportvectors,1
softening,4
fudgefactor,1
softens,1
creep,1
hardness,2
softer,1
encompass,1
ccfitx,1
axiscatterx,1
axiscattermodelsupportvectors,1
formatc,1
tuned,1
facial,6
ognition,2
collated,1
fetcher,1
fetchlfwpeople,8
minfacesperperson,3
printfacestargetnames,2
printfacesimagesshape,2
ariel,3
sharon,3
colin,3
powell,3
rumsfeld,3
bush,3
gerhard,3
schroeder,3
hugo,3
chavez,3
junichiro,3
koizumi,3
tony,3
blair,4
axiimshowfacesimagesi,2
xlabelfacestargetnames,1
facestargeti,1
preprocessor,2
meaningful,2
classi,2
fier,2
randomizedpca,10
ncomponents,9
whitentrue,2
classweight,1
balanced,1
facesdata,4
facestarget,1
svcgamma,2
gridfitxtrain,2
printgridbestparams,2
fell,1
optimum,1
axiimshowxtestireshape,1
facestargetnames,4
yfitisplit,1
yfiti,1
figsuptitle,2
bushs,1
esti,3
mators,1
recovery,1
classificationreport,1
printclassificationreport,1
targetnames,2
fscore,2
avg,2
precropped,1
pixellation,1
opencv,1
stateoftheart,2
principals,1
phase,1
dataeven,1
challenging,1
regime,1
integration,1
versatile,1
disadvantages,3
worst,1
tional,2
prohibitive,1
traits,1
tuningintensive,1
insufficient,1
cycles,1
commit,1
crossvalidating,1
algorithma,1
parametric,1
ensemble,15
vote,3
voting,1
learner,2
wanted,1
animal,4
hike,1
deciding,1
node,1
cmaprainbow,3
iteratively,2
branch,2
unchanged,1
subdivide,2
nodes,1
decisiontreeclassifier,6
sklearntree,2
visualizeclassifier,4
cmapcmap,3
climymin,2
zorder,10
axaxistight,1
axaxisoff,3
modelpredictnpcxxravel,1
yyravelreshapexxshape,1
nclasses,2
lennpuniquey,1
axcontourf,1
levelsnparangenclasses,1
axsetxlimxlim,1
ylimylim,1
helpers,7
plottreeinteractive,1
widget,2
strangely,1
shaped,1
tall,1
skinny,1
yellow,2
places,3
corners,1
classifications,1
incon,1
sistencies,1
randomizedtreeinteractive,1
notionthat,1
overfittingis,1
bagging,4
bag,4
ging,1
parallel,2
metaestimator,2
sklearnensemble,3
baggingclassifier,2
nestimators,3
maxsamples,1
bagfitx,1
stochasticity,1
injected,1
randomness,1
randomization,1
randomforestclassifier,4
care,1
domization,1
perturbed,1
randomforestregressor,3
oscilla,1
modelx,2
fastoscillation,2
npsin,2
slowoscillation,2
rngrandnlenx,1
regressor,1
forestfitx,1
forestpredictxfit,1
ytrue,4
modelxfit,1
jagged,1
multiperiod,1
needing,1
digitskeys,1
dictkeystarget,1
descr,1
remind,1
cmappltcmbinary,2
ypred,3
sklearn,1
metrics,2
printmetricsclassificationreport,1
untuned,1
modelan,1
parallelized,1
interpreta,1
conclusions,1
unsuper,1
npdotrngrand,1
reminiscent,2
lin,1
quantifies,2
pcafitx,2
pcacopytrue,1
whitenfalse,2
explained,11
printpcacomponents,1
printpcaexplainedvariance,1
iance,1
squaredlength,1
drawvector,2
shrinka,1
shrinkb,1
zippcaexplainedvariance,1
pcacomponents,1
npsqrtlength,1
pcamean,2
indication,3
datamore,1
jected,1
beside,1
affine,1
farreaching,1
zeroing,1
maximal,1
xpca,2
pcatransform,3
printoriginal,1
printtransformed,1
xpcashape,1
pcainversetransform,4
highest,1
propor,1
discarded,1
reduceddimension,1
senses,2
digitsdatashape,3
pcafittransform,2
printdigitsdatashape,1
printprojected,1
pltscatterprojected,1
pltxlabelcomponent,1
pltylabelcomponent,1
cloud,2
directions,1
largest,3
mannerthat,1
xxxxx,1
xxpixel,1
xpixel,3
eightdimensional,1
achieved,3
discarding,2
cumulative,6
contribution,2
pixelbasis,2
pixelwise,1
xbasis,3
reconstruct,3
reconstructing,1
salient,1
corollary,1
discovers,1
pcafitdigitsdata,1
pltplotnpcumsumpcaexplainedvarianceratio,2
pltxlabelnumber,2
pltylabelcumulative,3
loses,1
retain,1
redundancy,1
ponents,2
unaffected,1
signal,2
throwing,1
noisefree,1
plotdigits,7
aximshowdataireshape,1
replot,1
nprandomnormaldigitsdata,1
spurious,1
requesting,1
pcafitnoisy,1
fil,1
tered,1
denoised,1
preservingnoise,1
routinefor,1
serve,2
selector,1
went,1
approxi,3
mate,3
mator,1
pcafitfacesdata,1
randomizedpcacopytrue,1
iteratedpower,1
sev,1
eigenvec,1
creepy,1
aximshowpcacomponents,1
ireshape,3
lfw,3
lighting,1
picking,1
eyes,1
noses,1
lips,1
preserv,1
reconstructed,1
fitfacesdata,2
iimshowfacesdataireshape,1
cmapbinaryr,2
iimshowprojected,1
setylabel,2
fulldim,1
ninput,1
dim,1
nreconstruction,1
reconstruction,1
recon,1
struction,1
versatility,1
interpretability,2
disciplines,1
gaining,1
discard,1
sparsepca,2
randomi,1
zedpca,1
nondeterministic,1
enforce,1
sparsity,1
taskreducing,1
deficiency,1
inga,1
imagining,1
sheet,2
lives,2
bent,1
rolled,1
parlance,1
rotating,2
reorienting,1
stretching,1
bend,1
crumple,1
seek,2
contorted,1
lle,13
isometric,2
makehello,2
weightbold,1
figsavefighellopng,1
pltclosefig,1
matplotlibimage,1
imread,1
imreadhellopng,1
datashapeastypeintt,1
datai,1
xmask,1
datashape,4
xnpargsortx,1
colorize,9
dictcx,1
rota,1
mentally,1
rotatex,2
npdegradangle,1
relation,2
ships,1
tance,3
ij,1
wisedistances,1
pairwisedistances,3
dshape,1
promised,1
pltimshowd,1
translated,1
invariant,1
translations,2
ddimensional,3
precomputed,2
dissimilarity,2
mdsncomponents,3
modelfittransform,7
pltscatterout,2
sentations,1
ship,1
generaliza,1
randomprojection,2
assert,1
rngrandndimension,1
nplinalgeighnpdotc,1
ct,1
vxshape,1
reflection,2
scalings,1
breaks,1
nonlinearthat,1
contorts,1
makehelloscurve,2
npsint,1
npsignt,1
npcost,1
zt,1
xs,6
nonlinearly,1
wrapped,1
unwrap,2
nonlin,1
lose,1
outs,2
pltscatterouts,1
scurve,2
throws,1
tries,4
faraway,1
structing,1
nearby,2
linkages,1
faint,1
tances,1
preserving,3
distan,1
ces,1
